0.0829,1.1771,-1.2707
0.0838,1.1050,-1.5119
0.0846,1.1012,-1.8013
0.0854,1.0820,-2.0685
0.0863,1.1013,-1.9786
0.0871,1.1635,-1.6885
0.0879,1.1181,-1.6227
0.0888,1.1304,-1.6276
0.0896,1.0565,-1.9283
0.0904,1.0336,-2.0925
0.0913,1.1119,-1.9507
0.0921,1.0559,-2.0097
0.0929,1.0430,-2.1599
0.0938,1.1035,-2.0800
0.0946,1.1545,-1.6271
0.0954,1.2017,-1.2106
0.0963,1.1391,-1.3210
0.0971,1.1020,-1.5618
0.0979,1.0637,-1.9327
0.0988,1.0214,-2.3139
0.0996,1.0867,-2.2428
0.1004,1.1087,-1.9879
0.1013,1.1243,-1.7530
0.1021,1.0992,-1.7722
0.1029,1.0402,-2.0340
0.1038,1.0879,-2.0692
0.1046,1.1052,-1.9265
0.1054,1.0778,-1.8884
0.1063,1.1040,-1.9436
0.1071,1.1386,-1.7494
0.1079,1.1796,-1.3852
0.1088,1.1813,-1.2666
0.1096,1.1307,-1.3497
0.1104,1.1229,-1.5600
0.1113,1.0393,-2.0183
0.1121,1.0282,-2.2841
0.1129,1.0930,-2.1554
0.1138,1.1092,-1.8089
0.1146,1.1378,-1.5532
0.1154,1.0924,-1.6349
0.1163,1.0793,-1.7290
0.1171,1.0968,-1.8016
0.1179,1.0510,-1.9759
0.1188,1.0896,-1.9947
0.1196,1.1002,-1.9310
0.1204,1.1536,-1.5918
0.1213,1.1827,-1.3017
0.1221,1.1300,-1.3110
0.1229,1.1564,-1.3347
0.1238,1.1124,-1.6011
0.1246,1.0428,-2.0144
0.1254,1.0645,-2.2438
0.1263,1.0882,-2.1173
0.1271,1.1547,-1.6559
0.1279,1.1265,-1.5574
0.1288,1.0985,-1.6279
0.1296,1.1120,-1.6480
0.1304,1.0644,-1.9273
0.1313,1.0506,-2.1702
0.1321,1.0720,-2.2124
0.1329,1.1009,-1.9929
0.1338,1.1341,-1.6916
0.1346,1.1431,-1.5525
0.1354,1.1834,-1.2983
0.1363,1.1765,-1.1994
0.1371,1.1227,-1.4572
0.1379,1.0778,-1.8244
0.1388,1.0298,-2.2117
0.1396,1.0601,-2.2764
0.1404,1.0800,-2.0864
0.1413,1.0930,-1.9463
0.1421,1.1291,-1.6639
0.1429,1.1412,-1.4772
0.1438,1.0865,-1.6025
0.1446,1.0419,-1.9299
0.1454,1.0375,-2.2207
0.1463,1.0612,-2.1831
0.1471,1.1484,-1.8528
0.1479,1.1962,-1.4066
0.1488,1.2122,-1.0157
0.1496,1.2152,-0.9671
0.1504,1.1622,-1.1673
0.1513,1.1260,-1.4894
0.1521,1.0571,-1.9451
0.1529,1.0238,-2.2620
0.1538,1.0646,-2.2729
0.1546,1.1165,-1.8842
0.1554,1.2007,-1.3366
0.1563,1.1873,-1.0563
0.1571,1.1581,-1.0783
0.1579,1.1107,-1.4487
0.1588,1.0140,-1.9779
0.1596,1.0296,-2.3337
0.1604,1.0556,-2.3182
0.1613,1.1260,-1.8569
0.1621,1.1960,-1.3727
0.1629,1.1627,-1.1162
0.1638,1.1952,-0.9702
0.1646,1.1313,-1.2374
0.1654,1.0661,-1.7023
0.1663,1.0538,-2.1334
0.1671,1.0412,-2.2643
0.1679,1.1337,-1.8735
0.1688,1.1666,-1.4584
0.1696,1.1923,-1.0857
0.1704,1.2239,-0.8479
0.1713,1.1366,-1.0787
0.1721,1.1045,-1.5048
0.1729,1.0454,-1.9619
0.1738,1.0312,-2.1767
0.1746,1.0966,-2.0107
0.1754,1.1251,-1.6317
0.1763,1.2049,-1.1114
0.1771,1.2195,-0.7902
0.1779,1.1704,-0.8311
0.1788,1.1503,-1.1343
0.1796,1.0630,-1.6496
0.1804,1.0246,-2.0703
0.1813,1.0701,-2.1237
0.1821,1.1198,-1.7571
0.1829,1.1828,-1.1956
0.1838,1.2041,-0.8560
0.1846,1.1774,-0.8094
0.1854,1.1427,-1.0714
0.1863,1.0943,-1.5508
0.1871,1.0273,-1.9966
0.1879,1.0699,-2.1012
0.1888,1.1342,-1.7499
0.1896,1.1729,-1.2347
0.1904,1.2013,-0.9316
0.1913,1.1843,-0.8237
0.1921,1.1565,-0.9911
0.1929,1.1048,-1.4473
0.1938,1.0322,-1.9447
0.1946,1.0393,-2.1655
0.1954,1.0887,-1.9500
0.1963,1.1459,-1.5434
0.1971,1.1855,-1.1529
0.1979,1.1900,-0.8515
0.1988,1.1638,-0.9452
0.1996,1.1066,-1.3330
0.2004,1.0462,-1.8723
0.2013,1.0017,-2.3121
0.2021,1.0617,-2.2106
0.2029,1.1444,-1.7497
0.2038,1.1813,-1.2237
0.2046,1.2119,-0.8808
0.2054,1.1897,-0.8261
0.2063,1.1621,-1.0260
0.2071,1.1063,-1.5526
0.2079,1.0237,-2.0782
0.2088,1.0478,-2.2374
0.2096,1.0814,-2.0433
0.2104,1.1889,-1.3772
0.2113,1.2330,-0.8491
0.2121,1.2007,-0.6761
0.2129,1.1979,-0.8315
0.2138,1.0988,-1.4237
0.2146,1.0320,-1.9772
0.2154,1.0451,-2.2314
0.2163,1.0339,-2.1750
0.2171,1.1659,-1.5861
0.2179,1.1934,-1.0696
0.2188,1.1860,-0.7596
0.2196,1.2055,-0.7547
0.2204,1.1228,-1.1852
0.2213,1.0942,-1.6141
0.2221,1.0355,-2.0871
0.2229,1.0554,-2.1134
0.2238,1.1605,-1.6141
0.2246,1.1833,-1.1556
0.2254,1.2049,-0.7996
0.2263,1.1923,-0.7442
0.2271,1.1416,-1.0607
0.2279,1.1162,-1.4780
0.2288,1.0214,-2.0308
0.2296,1.0429,-2.1867
0.2304,1.1167,-1.8648
0.2313,1.1651,-1.3932
0.2321,1.1987,-0.9598
0.2329,1.1986,-0.8620
0.2338,1.1475,-1.0611
0.2346,1.1246,-1.4379
0.2354,1.0333,-1.9910
0.2363,1.0214,-2.2052
0.2371,1.1308,-1.8866
0.2379,1.1628,-1.3942
0.2388,1.1782,-1.0040
0.2396,1.2036,-0.8670
0.2404,1.1492,-0.9436
0.2413,1.1453,-1.3057
0.2421,1.0700,-1.8580
0.2429,1.0133,-2.1901
0.2438,1.0941,-2.0843
0.2446,1.1236,-1.6721
0.2454,1.1703,-1.2208
0.2463,1.1886,-1.0108
0.2471,1.1381,-1.0335
0.2479,1.1412,-1.2854
0.2488,1.0534,-1.7666
0.2496,1.0257,-2.1252
